"","meter_id","date","Year","Month","Day","Daily_mean_load"
"221","0072",2005-08-09,2005,8,9,3797.08333333333
"222","0072",2005-08-10,2005,8,10,3865.33333333333
"223","0072",2005-08-11,2005,8,11,4455.70833333333
"224","0072",2005-08-12,2005,8,12,4539.70833333333
"225","0072",2005-08-13,2005,8,13,4767.625
"226","0072",2005-08-14,2005,8,14,4805.70833333333
"227","0072",2005-08-15,2005,8,15,4497.625
"228","0072",2005-08-16,2005,8,16,4419.625
"229","0072",2005-08-17,2005,8,17,3687.58333333333
"230","0072",2005-08-18,2005,8,18,3201.29166666667
"231","0072",2005-08-19,2005,8,19,4062.33333333333
"232","0072",2005-08-20,2005,8,20,4501.58333333333
"233","0072",2005-08-21,2005,8,21,4811.66666666667
"234","0072",2005-08-22,2005,8,22,4075.08333333333
"235","0072",2005-08-23,2005,8,23,3287.33333333333
"236","0072",2005-08-24,2005,8,24,3617.70833333333
"237","0072",2005-08-25,2005,8,25,3480.04166666667
"238","0072",2005-08-26,2005,8,26,3252.04166666667
"239","0072",2005-08-27,2005,8,27,3525.58333333333
"240","0072",2005-08-28,2005,8,28,3818.29166666667
"241","0072",2005-08-29,2005,8,29,3558.70833333333
"242","0072",2005-08-30,2005,8,30,3936.04166666667
"243","0072",2005-08-31,2005,8,31,3998.33333333333
"244","0072",2005-09-01,2005,9,1,3556.625
"245","0072",2005-09-02,2005,9,2,3602.41666666667
"246","0072",2005-09-03,2005,9,3,3648.29166666667
"247","0072",2005-09-04,2005,9,4,3315.70833333333
"248","0072",2005-09-05,2005,9,5,3268.95833333333
"249","0072",2005-09-06,2005,9,6,2936.25
"250","0072",2005-09-07,2005,9,7,2887.5
"251","0072",2005-09-08,2005,9,8,2976.33333333333
"252","0072",2005-09-09,2005,9,9,2983.625
"253","0072",2005-09-10,2005,9,10,3282.625
"254","0072",2005-09-11,2005,9,11,3232
"255","0072",2005-09-12,2005,9,12,2978.33333333333
"256","0072",2005-09-13,2005,9,13,3216.375
"257","0072",2005-09-14,2005,9,14,3489.875
"258","0072",2005-09-15,2005,9,15,3789.33333333333
"259","0072",2005-09-16,2005,9,16,3459.79166666667
"260","0072",2005-09-17,2005,9,17,3653.95833333333
"261","0072",2005-09-18,2005,9,18,3734.625
"262","0072",2005-09-19,2005,9,19,3467.33333333333
"263","0072",2005-09-20,2005,9,20,3531.29166666667
"264","0072",2005-09-21,2005,9,21,3369.04166666667
"265","0072",2005-09-22,2005,9,22,3195.08333333333
"266","0072",2005-09-23,2005,9,23,3607.75
"267","0072",2005-09-24,2005,9,24,3070.25
"268","0072",2005-09-25,2005,9,25,3143.95833333333
"269","0072",2005-09-26,2005,9,26,2980.625
"270","0072",2005-09-27,2005,9,27,3073.75
"271","0072",2005-09-28,2005,9,28,2815.04166666667
"272","0072",2005-09-29,2005,9,29,2624.04166666667
"273","0072",2005-09-30,2005,9,30,2298
"274","0072",2005-10-01,2005,10,1,2727
"275","0072",2005-10-02,2005,10,2,2940.41666666667
"276","0072",2005-10-03,2005,10,3,2638.08333333333
"277","0072",2005-10-04,2005,10,4,2678.45833333333
"278","0072",2005-10-05,2005,10,5,2651.33333333333
"279","0072",2005-10-06,2005,10,6,2775
"280","0072",2005-10-07,2005,10,7,2751.625
"281","0072",2005-10-08,2005,10,8,2898.75
"282","0072",2005-10-09,2005,10,9,2689.95833333333
"283","0072",2005-10-10,2005,10,10,2464.33333333333
"284","0072",2005-10-11,2005,10,11,2431.375
"285","0072",2005-10-12,2005,10,12,2369.41666666667
"286","0072",2005-10-13,2005,10,13,2457.54166666667
"287","0072",2005-10-14,2005,10,14,2401.54166666667
"288","0072",2005-10-15,2005,10,15,2555.375
"289","0072",2005-10-16,2005,10,16,2528.41666666667
"290","0072",2005-10-17,2005,10,17,2458.70833333333
"291","0072",2005-10-18,2005,10,18,2483.625
"292","0072",2005-10-19,2005,10,19,2493.375
"293","0072",2005-10-20,2005,10,20,2687.41666666667
"294","0072",2005-10-21,2005,10,21,2301.33333333333
"295","0072",2005-10-22,2005,10,22,2509.79166666667
"296","0072",2005-10-23,2005,10,23,2797.91666666667
"297","0072",2005-10-24,2005,10,24,3225.29166666667
"298","0072",2005-10-25,2005,10,25,3492.375
"299","0072",2005-10-26,2005,10,26,3206.75
"300","0072",2005-10-27,2005,10,27,3481.04166666667
"301","0072",2005-10-28,2005,10,28,3085.625
"302","0072",2005-10-29,2005,10,29,3546.04166666667
"303","0072",2005-10-30,2005,10,30,3549.125
"304","0072",2005-10-31,2005,10,31,2979.58333333333
"305","0072",2005-11-01,2005,11,1,2870.54166666667
"306","0072",2005-11-02,2005,11,2,2717.04166666667
"307","0072",2005-11-03,2005,11,3,3140.08333333333
"308","0072",2005-11-04,2005,11,4,2735.66666666667
"309","0072",2005-11-05,2005,11,5,2670
"310","0072",2005-11-06,2005,11,6,2612.875
"311","0072",2005-11-07,2005,11,7,2473.95833333333
"312","0072",2005-11-08,2005,11,8,2635.58333333333
"313","0072",2005-11-09,2005,11,9,2422.04166666667
"314","0072",2005-11-10,2005,11,10,2537.29166666667
"315","0072",2005-11-11,2005,11,11,3559
"316","0072",2005-11-12,2005,11,12,3596.04166666667
"317","0072",2005-11-13,2005,11,13,3190.04166666667
"318","0072",2005-11-14,2005,11,14,2534.75
"319","0072",2005-11-15,2005,11,15,2366.70833333333
"320","0072",2005-11-16,2005,11,16,2411.95833333333
"321","0072",2005-11-17,2005,11,17,3698.625
"322","0072",2005-11-18,2005,11,18,4450.375
"323","0072",2005-11-19,2005,11,19,4506.29166666667
"324","0072",2005-11-20,2005,11,20,3540.95833333333
"325","0072",2005-11-21,2005,11,21,3385.95833333333
"326","0072",2005-11-22,2005,11,22,3875.70833333333
"327","0072",2005-11-23,2005,11,23,4707.25
"328","0072",2005-11-24,2005,11,24,3891.70833333333
"329","0072",2005-11-25,2005,11,25,4525.625
"330","0072",2005-11-26,2005,11,26,4766.95833333333
"331","0072",2005-11-27,2005,11,27,4733.70833333333
"332","0072",2005-11-28,2005,11,28,3391.29166666667
"333","0072",2005-11-29,2005,11,29,2545.375
"334","0072",2005-11-30,2005,11,30,3358.875
"335","0072",2005-12-01,2005,12,1,3873
"336","0072",2005-12-02,2005,12,2,4060.625
"337","0072",2005-12-03,2005,12,3,4547.625
"338","0072",2005-12-04,2005,12,4,3730.375
"339","0072",2005-12-05,2005,12,5,4588
"340","0072",2005-12-06,2005,12,6,4771.41666666667
"341","0072",2005-12-07,2005,12,7,5103.41666666667
"342","0072",2005-12-08,2005,12,8,5241.33333333333
"343","0072",2005-12-09,2005,12,9,4775.29166666667
"344","0072",2005-12-10,2005,12,10,5373.08333333333
"345","0072",2005-12-11,2005,12,11,5055.375
"346","0072",2005-12-12,2005,12,12,4329.66666666667
"347","0072",2005-12-13,2005,12,13,4973.08333333333
"348","0072",2005-12-14,2005,12,14,5773.91666666667
"349","0072",2005-12-15,2005,12,15,4970.58333333333
"350","0072",2005-12-16,2005,12,16,3616.66666666667
"351","0072",2005-12-17,2005,12,17,5183.33333333333
"352","0072",2005-12-18,2005,12,18,4630
"353","0072",2005-12-19,2005,12,19,4980.33333333333
"354","0072",2005-12-20,2005,12,20,5413.66666666667
"355","0072",2005-12-21,2005,12,21,5447.33333333333
"356","0072",2005-12-22,2005,12,22,5423.25
"357","0072",2005-12-23,2005,12,23,5094
"358","0072",2005-12-24,2005,12,24,4840.375
"359","0072",2005-12-25,2005,12,25,4384.33333333333
"360","0072",2005-12-26,2005,12,26,4438.33333333333
"361","0072",2005-12-27,2005,12,27,4552.375
"362","0072",2005-12-28,2005,12,28,4281.04166666667
"363","0072",2005-12-29,2005,12,29,3676.375
"364","0072",2005-12-30,2005,12,30,4144.41666666667
"365","0072",2005-12-31,2005,12,31,4154.45833333333
"366","0072",2006-01-01,2006,1,1,4034.29166666667
"367","0072",2006-01-02,2006,1,2,4337.375
"368","0072",2006-01-03,2006,1,3,3448.04166666667
"369","0072",2006-01-04,2006,1,4,3460.33333333333
"370","0072",2006-01-05,2006,1,5,3575.95833333333
"371","0072",2006-01-06,2006,1,6,4308.95833333333
"372","0072",2006-01-07,2006,1,7,5275.66666666667
"373","0072",2006-01-08,2006,1,8,4534.75
"374","0072",2006-01-09,2006,1,9,3169.625
"375","0072",2006-01-10,2006,1,10,3298.04166666667
"376","0072",2006-01-11,2006,1,11,3263.58333333333
"377","0072",2006-01-12,2006,1,12,3386.75
"378","0072",2006-01-13,2006,1,13,3475
"379","0072",2006-01-14,2006,1,14,4371.625
"380","0072",2006-01-15,2006,1,15,4604.25
"381","0072",2006-01-16,2006,1,16,4140.95833333333
"382","0072",2006-01-17,2006,1,17,3522.625
"383","0072",2006-01-18,2006,1,18,3665.625
"384","0072",2006-01-19,2006,1,19,4090
"385","0072",2006-01-20,2006,1,20,3478.875
"386","0072",2006-01-21,2006,1,21,3637
"387","0072",2006-01-22,2006,1,22,4269.625
"388","0072",2006-01-23,2006,1,23,4254.66666666667
"389","0072",2006-01-24,2006,1,24,3348.66666666667
"390","0072",2006-01-25,2006,1,25,4078.75
"391","0072",2006-01-26,2006,1,26,4589.375
"392","0072",2006-01-27,2006,1,27,4660.33333333333
"393","0072",2006-01-28,2006,1,28,4099
"394","0072",2006-01-29,2006,1,29,3575.41666666667
"395","0072",2006-01-30,2006,1,30,2963.66666666667
"396","0072",2006-01-31,2006,1,31,3618.70833333333
"397","0072",2006-02-01,2006,2,1,4367.375
"398","0072",2006-02-02,2006,2,2,3938.91666666667
"399","0072",2006-02-03,2006,2,3,3027.04166666667
"400","0072",2006-02-04,2006,2,4,3551.41666666667
"401","0072",2006-02-05,2006,2,5,4592
"402","0072",2006-02-06,2006,2,6,4695.29166666667
"403","0072",2006-02-07,2006,2,7,4109.29166666667
"404","0072",2006-02-08,2006,2,8,4685.41666666667
"405","0072",2006-02-09,2006,2,9,4597.125
"406","0072",2006-02-10,2006,2,10,4783
"407","0072",2006-02-11,2006,2,11,4886.58333333333
"408","0072",2006-02-12,2006,2,12,5009
"409","0072",2006-02-13,2006,2,13,5084.91666666667
"410","0072",2006-02-14,2006,2,14,4415.33333333333
"411","0072",2006-02-15,2006,2,15,3625.33333333333
"412","0072",2006-02-16,2006,2,16,3206
"413","0072",2006-02-17,2006,2,17,2744.79166666667
"414","0072",2006-02-18,2006,2,18,4521.625
"415","0072",2006-02-19,2006,2,19,5288.29166666667
"416","0072",2006-02-20,2006,2,20,4265.20833333333
"417","0072",2006-02-21,2006,2,21,3474.79166666667
"418","0072",2006-02-22,2006,2,22,3718.66666666667
"419","0072",2006-02-23,2006,2,23,3354.625
"420","0072",2006-02-24,2006,2,24,3561.04166666667
"421","0072",2006-02-25,2006,2,25,4064.29166666667
"422","0072",2006-02-26,2006,2,26,4330.625
"423","0072",2006-02-27,2006,2,27,4565.04166666667
"424","0072",2006-02-28,2006,2,28,3133.70833333333
"425","0072",2006-03-01,2006,3,1,2684.16666666667
"426","0072",2006-03-02,2006,3,2,2593.29166666667
"427","0072",2006-03-03,2006,3,3,3367
"428","0072",2006-03-04,2006,3,4,4216.66666666667
"429","0072",2006-03-05,2006,3,5,3896.375
"430","0072",2006-03-06,2006,3,6,3566.58333333333
"431","0072",2006-03-07,2006,3,7,3402.70833333333
"432","0072",2006-03-08,2006,3,8,3673.70833333333
"433","0072",2006-03-09,2006,3,9,2817.70833333333
"434","0072",2006-03-10,2006,3,10,2374.04166666667
"435","0072",2006-03-11,2006,3,11,2567.29166666667
"436","0072",2006-03-12,2006,3,12,2606.625
"437","0072",2006-03-13,2006,3,13,2496.66666666667
"438","0072",2006-03-14,2006,3,14,2436.91666666667
"439","0072",2006-03-15,2006,3,15,3022.75
"440","0072",2006-03-16,2006,3,16,2901.54166666667
"441","0072",2006-03-17,2006,3,17,2810.375
"442","0072",2006-03-18,2006,3,18,3507.75
"443","0072",2006-03-19,2006,3,19,3749.70833333333
"444","0072",2006-03-20,2006,3,20,3993.58333333333
"445","0072",2006-03-21,2006,3,21,4207.04166666667
"446","0072",2006-03-22,2006,3,22,3829.04166666667
"447","0072",2006-03-23,2006,3,23,3696.375
"448","0072",2006-03-24,2006,3,24,3493.58333333333
"449","0072",2006-03-25,2006,3,25,3862.66666666667
"450","0072",2006-03-26,2006,3,26,4325.25
"451","0072",2006-03-27,2006,3,27,3613.70833333333
"452","0072",2006-03-28,2006,3,28,3177
"453","0072",2006-03-29,2006,3,29,2859
"454","0072",2006-03-30,2006,3,30,2850.95833333333
"455","0072",2006-03-31,2006,3,31,2396.29166666667
"456","0072",2006-04-01,2006,4,1,2602
"457","0072",2006-04-02,2006,4,2,2657.39130434783
"458","0072",2006-04-03,2006,4,3,2382.70833333333
"459","0072",2006-04-04,2006,4,4,2473.91666666667
"460","0072",2006-04-05,2006,4,5,2610.54166666667
"461","0072",2006-04-06,2006,4,6,2649.91666666667
"462","0072",2006-04-07,2006,4,7,2411.29166666667
"463","0072",2006-04-08,2006,4,8,2455.75
"464","0072",2006-04-09,2006,4,9,2790.20833333333
"465","0072",2006-04-10,2006,4,10,2930.08333333333
"466","0072",2006-04-11,2006,4,11,2642.54166666667
"467","0072",2006-04-12,2006,4,12,2365.41666666667
"468","0072",2006-04-13,2006,4,13,2473.25
"469","0072",2006-04-14,2006,4,14,2559.33333333333
"470","0072",2006-04-15,2006,4,15,3261.95833333333
"471","0072",2006-04-16,2006,4,16,3304.95833333333
"472","0072",2006-04-17,2006,4,17,2461.33333333333
"473","0072",2006-04-18,2006,4,18,2528.95833333333
"474","0072",2006-04-19,2006,4,19,2344.70833333333
"475","0072",2006-04-20,2006,4,20,2544.33333333333
"476","0072",2006-04-21,2006,4,21,2343.33333333333
"477","0072",2006-04-22,2006,4,22,2474.375
"478","0072",2006-04-23,2006,4,23,2584
"479","0072",2006-04-24,2006,4,24,2482.54166666667
"480","0072",2006-04-25,2006,4,25,2602.375
"481","0072",2006-04-26,2006,4,26,2349.25
"482","0072",2006-04-27,2006,4,27,2433.66666666667
"483","0072",2006-04-28,2006,4,28,2448
"484","0072",2006-04-29,2006,4,29,2575.375
"485","0072",2006-04-30,2006,4,30,2597.29166666667
"486","0072",2006-05-01,2006,5,1,2553.625
"487","0072",2006-05-02,2006,5,2,2490.625
"488","0072",2006-05-03,2006,5,3,2321.375
"489","0072",2006-05-04,2006,5,4,2627
"490","0072",2006-05-05,2006,5,5,2369.58333333333
"491","0072",2006-05-06,2006,5,6,2688.04166666667
"492","0072",2006-05-07,2006,5,7,2648.04166666667
"493","0072",2006-05-08,2006,5,8,2773.625
"494","0072",2006-05-09,2006,5,9,2506.58333333333
"495","0072",2006-05-10,2006,5,10,2390.16666666667
"496","0072",2006-05-11,2006,5,11,2304.20833333333
"497","0072",2006-05-12,2006,5,12,2351.70833333333
"498","0072",2006-05-13,2006,5,13,2545.08333333333
"499","0072",2006-05-14,2006,5,14,2407.95833333333
"500","0072",2006-05-15,2006,5,15,2451.08333333333
"501","0072",2006-05-16,2006,5,16,2498
"502","0072",2006-05-17,2006,5,17,2434.375
"503","0072",2006-05-18,2006,5,18,2305.95833333333
"504","0072",2006-05-19,2006,5,19,2354.58333333333
"505","0072",2006-05-20,2006,5,20,2587.33333333333
"506","0072",2006-05-21,2006,5,21,2782.95833333333
"507","0072",2006-05-22,2006,5,22,2458.04166666667
"508","0072",2006-05-23,2006,5,23,2453.375
"509","0072",2006-05-24,2006,5,24,2513.375
"510","0072",2006-05-25,2006,5,25,2859.08333333333
"511","0072",2006-05-26,2006,5,26,3145.66666666667
"512","0072",2006-05-27,2006,5,27,3380.08333333333
"513","0072",2006-05-28,2006,5,28,3524.25
"514","0072",2006-05-29,2006,5,29,3857
"515","0072",2006-05-30,2006,5,30,3902.66666666667
"516","0072",2006-05-31,2006,5,31,3865.66666666667
"517","0072",2006-06-01,2006,6,1,3612.95833333333
"518","0072",2006-06-02,2006,6,2,3346.66666666667
"519","0072",2006-06-03,2006,6,3,3264.58333333333
"520","0072",2006-06-04,2006,6,4,2993.66666666667
